"","Country","date","confirmed","recovered","deaths"
"638","Guyana",2020-01-25,0,0,0
"639","Haiti",2020-01-25,0,0,0
"640","Holy See",2020-01-25,0,0,0
"641","Honduras",2020-01-25,0,0,0
"642","Hungary",2020-01-25,0,0,0
"643","Iceland",2020-01-25,0,0,0
"644","India",2020-01-25,0,0,0
"645","Indonesia",2020-01-25,0,0,0
"646","Iran",2020-01-25,0,0,0
"647","Iraq",2020-01-25,0,0,0
"648","Ireland",2020-01-25,0,0,0
"649","Israel",2020-01-25,0,0,0
"650","Italy",2020-01-25,0,0,0
"651","Jamaica",2020-01-25,0,0,0
"652","Japan",2020-01-25,2,0,0
"653","Jordan",2020-01-25,0,0,0
"654","Kazakhstan",2020-01-25,0,0,0
"655","Kenya",2020-01-25,0,0,0
"656","Korea, South",2020-01-25,2,0,0
"657","Kosovo",2020-01-25,0,0,0
"658","Kuwait",2020-01-25,0,0,0
"659","Kyrgyzstan",2020-01-25,0,0,0
"660","Laos",2020-01-25,0,0,0
"661","Latvia",2020-01-25,0,0,0
"662","Lebanon",2020-01-25,0,0,0
"663","Lesotho",2020-01-25,0,0,0
"664","Liberia",2020-01-25,0,0,0
"665","Libya",2020-01-25,0,0,0
"666","Liechtenstein",2020-01-25,0,0,0
"667","Lithuania",2020-01-25,0,0,0
"668","Luxembourg",2020-01-25,0,0,0
"669","Madagascar",2020-01-25,0,0,0
"670","Malawi",2020-01-25,0,0,0
"671","Malaysia",2020-01-25,3,0,0
"672","Maldives",2020-01-25,0,0,0
"673","Mali",2020-01-25,0,0,0
"674","Malta",2020-01-25,0,0,0
"675","Mauritania",2020-01-25,0,0,0
"676","Mauritius",2020-01-25,0,0,0
"677","Mexico",2020-01-25,0,0,0
"678","Moldova",2020-01-25,0,0,0
"679","Monaco",2020-01-25,0,0,0
"680","Mongolia",2020-01-25,0,0,0
"681","Montenegro",2020-01-25,0,0,0
"682","Morocco",2020-01-25,0,0,0
"683","Mozambique",2020-01-25,0,0,0
"684","MS Zaandam",2020-01-25,0,0,0
"685","Namibia",2020-01-25,0,0,0
"686","Nepal",2020-01-25,1,0,0
"687","Netherlands",2020-01-25,0,0,0
"688","New Zealand",2020-01-25,0,0,0
"689","Nicaragua",2020-01-25,0,0,0
"690","Niger",2020-01-25,0,0,0
"691","Nigeria",2020-01-25,0,0,0
"692","North Macedonia",2020-01-25,0,0,0
"693","Norway",2020-01-25,0,0,0
"694","Oman",2020-01-25,0,0,0
"695","Pakistan",2020-01-25,0,0,0
"696","Panama",2020-01-25,0,0,0
"697","Papua New Guinea",2020-01-25,0,0,0
"698","Paraguay",2020-01-25,0,0,0
"699","Peru",2020-01-25,0,0,0
"700","Philippines",2020-01-25,0,0,0
"701","Poland",2020-01-25,0,0,0
"702","Portugal",2020-01-25,0,0,0
"703","Qatar",2020-01-25,0,0,0
"704","Romania",2020-01-25,0,0,0
"705","Russia",2020-01-25,0,0,0
"706","Rwanda",2020-01-25,0,0,0
"707","Saint Kitts and Nevis",2020-01-25,0,0,0
"708","Saint Lucia",2020-01-25,0,0,0
"709","Saint Vincent and the Grenadines",2020-01-25,0,0,0
"710","San Marino",2020-01-25,0,0,0
"711","Sao Tome and Principe",2020-01-25,0,0,0
"712","Saudi Arabia",2020-01-25,0,0,0
"713","Senegal",2020-01-25,0,0,0
"714","Serbia",2020-01-25,0,0,0
"715","Seychelles",2020-01-25,0,0,0
"716","Sierra Leone",2020-01-25,0,0,0
"717","Singapore",2020-01-25,3,0,0
"718","Slovakia",2020-01-25,0,0,0
"719","Slovenia",2020-01-25,0,0,0
"720","Somalia",2020-01-25,0,0,0
"721","South Africa",2020-01-25,0,0,0
"722","South Sudan",2020-01-25,0,0,0
"723","Spain",2020-01-25,0,0,0
"724","Sri Lanka",2020-01-25,0,0,0
"725","Sudan",2020-01-25,0,0,0
"726","Suriname",2020-01-25,0,0,0
"727","Sweden",2020-01-25,0,0,0
"728","Switzerland",2020-01-25,0,0,0
"729","Syria",2020-01-25,0,0,0
"730","Taiwan*",2020-01-25,3,0,0
"731","Tajikistan",2020-01-25,0,0,0
"732","Tanzania",2020-01-25,0,0,0
"733","Thailand",2020-01-25,7,0,0
"734","Timor-Leste",2020-01-25,0,0,0
"735","Togo",2020-01-25,0,0,0
"736","Trinidad and Tobago",2020-01-25,0,0,0
"737","Tunisia",2020-01-25,0,0,0
"738","Turkey",2020-01-25,0,0,0
"739","Uganda",2020-01-25,0,0,0
"740","Ukraine",2020-01-25,0,0,0
"741","United Arab Emirates",2020-01-25,0,0,0
"742","United Kingdom",2020-01-25,0,0,0
"743","Uruguay",2020-01-25,0,0,0
"744","US",2020-01-25,2,0,0
"745","Uzbekistan",2020-01-25,0,0,0
"746","Venezuela",2020-01-25,0,0,0
"747","Vietnam",2020-01-25,2,0,0
"748","West Bank and Gaza",2020-01-25,0,0,0
"749","Western Sahara",2020-01-25,0,0,0
"750","Yemen",2020-01-25,0,0,0
"751","Zambia",2020-01-25,0,0,0
"752","Zimbabwe",2020-01-25,0,0,0
"753","Afghanistan",2020-01-26,0,0,0
"754","Albania",2020-01-26,0,0,0
"755","Algeria",2020-01-26,0,0,0
"756","Andorra",2020-01-26,0,0,0
"757","Angola",2020-01-26,0,0,0
"758","Antigua and Barbuda",2020-01-26,0,0,0
"759","Argentina",2020-01-26,0,0,0
"760","Armenia",2020-01-26,0,0,0
"761","Australia",2020-01-26,4,0,0
"762","Austria",2020-01-26,0,0,0
"763","Azerbaijan",2020-01-26,0,0,0
"764","Bahamas",2020-01-26,0,0,0
"765","Bahrain",2020-01-26,0,0,0
"766","Bangladesh",2020-01-26,0,0,0
"767","Barbados",2020-01-26,0,0,0
"768","Belarus",2020-01-26,0,0,0
"769","Belgium",2020-01-26,0,0,0
"770","Belize",2020-01-26,0,0,0
"771","Benin",2020-01-26,0,0,0
"772","Bhutan",2020-01-26,0,0,0
"773","Bolivia",2020-01-26,0,0,0
"774","Bosnia and Herzegovina",2020-01-26,0,0,0
"775","Botswana",2020-01-26,0,0,0
"776","Brazil",2020-01-26,0,0,0
"777","Brunei",2020-01-26,0,0,0
"778","Bulgaria",2020-01-26,0,0,0
"779","Burkina Faso",2020-01-26,0,0,0
"780","Burma",2020-01-26,0,0,0
"781","Burundi",2020-01-26,0,0,0
"782","Cabo Verde",2020-01-26,0,0,0
"783","Cambodia",2020-01-26,0,0,0
"784","Cameroon",2020-01-26,0,0,0
"785","Canada",2020-01-26,1,0,0
"786","Central African Republic",2020-01-26,0,0,0
"787","Chad",2020-01-26,0,0,0
"788","Chile",2020-01-26,0,0,0
"789","China",2020-01-26,2075,49,56
"790","Colombia",2020-01-26,0,0,0
"791","Comoros",2020-01-26,0,0,0
"792","Congo (Brazzaville)",2020-01-26,0,0,0
"793","Congo (Kinshasa)",2020-01-26,0,0,0
"794","Costa Rica",2020-01-26,0,0,0
"795","Cote d'Ivoire",2020-01-26,0,0,0
"796","Croatia",2020-01-26,0,0,0
"797","Cuba",2020-01-26,0,0,0
"798","Cyprus",2020-01-26,0,0,0
"799","Czechia",2020-01-26,0,0,0
"800","Denmark",2020-01-26,0,0,0
"801","Diamond Princess",2020-01-26,0,0,0
"802","Djibouti",2020-01-26,0,0,0
"803","Dominica",2020-01-26,0,0,0
"804","Dominican Republic",2020-01-26,0,0,0
"805","Ecuador",2020-01-26,0,0,0
"806","Egypt",2020-01-26,0,0,0
"807","El Salvador",2020-01-26,0,0,0
"808","Equatorial Guinea",2020-01-26,0,0,0
"809","Eritrea",2020-01-26,0,0,0
"810","Estonia",2020-01-26,0,0,0
"811","Eswatini",2020-01-26,0,0,0
"812","Ethiopia",2020-01-26,0,0,0
"813","Fiji",2020-01-26,0,0,0
"814","Finland",2020-01-26,0,0,0
"815","France",2020-01-26,3,0,0
"816","Gabon",2020-01-26,0,0,0
"817","Gambia",2020-01-26,0,0,0
"818","Georgia",2020-01-26,0,0,0
"819","Germany",2020-01-26,0,0,0
"820","Ghana",2020-01-26,0,0,0
"821","Greece",2020-01-26,0,0,0
"822","Grenada",2020-01-26,0,0,0
"823","Guatemala",2020-01-26,0,0,0
"824","Guinea",2020-01-26,0,0,0
"825","Guinea-Bissau",2020-01-26,0,0,0
"826","Guyana",2020-01-26,0,0,0
"827","Haiti",2020-01-26,0,0,0
"828","Holy See",2020-01-26,0,0,0
"829","Honduras",2020-01-26,0,0,0
"830","Hungary",2020-01-26,0,0,0
"831","Iceland",2020-01-26,0,0,0
"832","India",2020-01-26,0,0,0
"833","Indonesia",2020-01-26,0,0,0
"834","Iran",2020-01-26,0,0,0
"835","Iraq",2020-01-26,0,0,0
"836","Ireland",2020-01-26,0,0,0
"837","Israel",2020-01-26,0,0,0
"838","Italy",2020-01-26,0,0,0
"839","Jamaica",2020-01-26,0,0,0
"840","Japan",2020-01-26,4,1,0
"841","Jordan",2020-01-26,0,0,0
"842","Kazakhstan",2020-01-26,0,0,0
"843","Kenya",2020-01-26,0,0,0
"844","Korea, South",2020-01-26,3,0,0
"845","Kosovo",2020-01-26,0,0,0
"846","Kuwait",2020-01-26,0,0,0
"847","Kyrgyzstan",2020-01-26,0,0,0
"848","Laos",2020-01-26,0,0,0
"849","Latvia",2020-01-26,0,0,0
"850","Lebanon",2020-01-26,0,0,0
"851","Lesotho",2020-01-26,0,0,0
"852","Liberia",2020-01-26,0,0,0
"853","Libya",2020-01-26,0,0,0
"854","Liechtenstein",2020-01-26,0,0,0
"855","Lithuania",2020-01-26,0,0,0
"856","Luxembourg",2020-01-26,0,0,0
"857","Madagascar",2020-01-26,0,0,0
"858","Malawi",2020-01-26,0,0,0
"859","Malaysia",2020-01-26,4,0,0
"860","Maldives",2020-01-26,0,0,0
"861","Mali",2020-01-26,0,0,0
"862","Malta",2020-01-26,0,0,0
"863","Mauritania",2020-01-26,0,0,0
"864","Mauritius",2020-01-26,0,0,0
"865","Mexico",2020-01-26,0,0,0
"866","Moldova",2020-01-26,0,0,0
"867","Monaco",2020-01-26,0,0,0
"868","Mongolia",2020-01-26,0,0,0
"869","Montenegro",2020-01-26,0,0,0
"870","Morocco",2020-01-26,0,0,0
"871","Mozambique",2020-01-26,0,0,0
"872","MS Zaandam",2020-01-26,0,0,0
"873","Namibia",2020-01-26,0,0,0
"874","Nepal",2020-01-26,1,0,0
"875","Netherlands",2020-01-26,0,0,0
"876","New Zealand",2020-01-26,0,0,0
"877","Nicaragua",2020-01-26,0,0,0
"878","Niger",2020-01-26,0,0,0
"879","Nigeria",2020-01-26,0,0,0
"880","North Macedonia",2020-01-26,0,0,0
"881","Norway",2020-01-26,0,0,0
"882","Oman",2020-01-26,0,0,0
"883","Pakistan",2020-01-26,0,0,0
"884","Panama",2020-01-26,0,0,0
"885","Papua New Guinea",2020-01-26,0,0,0
"886","Paraguay",2020-01-26,0,0,0
"887","Peru",2020-01-26,0,0,0
"888","Philippines",2020-01-26,0,0,0
"889","Poland",2020-01-26,0,0,0
"890","Portugal",2020-01-26,0,0,0
"891","Qatar",2020-01-26,0,0,0
"892","Romania",2020-01-26,0,0,0
"893","Russia",2020-01-26,0,0,0
"894","Rwanda",2020-01-26,0,0,0
"895","Saint Kitts and Nevis",2020-01-26,0,0,0
"896","Saint Lucia",2020-01-26,0,0,0
"897","Saint Vincent and the Grenadines",2020-01-26,0,0,0
"898","San Marino",2020-01-26,0,0,0
"899","Sao Tome and Principe",2020-01-26,0,0,0
"900","Saudi Arabia",2020-01-26,0,0,0
"901","Senegal",2020-01-26,0,0,0
"902","Serbia",2020-01-26,0,0,0
"903","Seychelles",2020-01-26,0,0,0
"904","Sierra Leone",2020-01-26,0,0,0
"905","Singapore",2020-01-26,4,0,0
"906","Slovakia",2020-01-26,0,0,0
"907","Slovenia",2020-01-26,0,0,0
"908","Somalia",2020-01-26,0,0,0
"909","South Africa",2020-01-26,0,0,0
"910","South Sudan",2020-01-26,0,0,0
"911","Spain",2020-01-26,0,0,0
"912","Sri Lanka",2020-01-26,0,0,0
"913","Sudan",2020-01-26,0,0,0
"914","Suriname",2020-01-26,0,0,0
"915","Sweden",2020-01-26,0,0,0
"916","Switzerland",2020-01-26,0,0,0
"917","Syria",2020-01-26,0,0,0
"918","Taiwan*",2020-01-26,4,0,0
"919","Tajikistan",2020-01-26,0,0,0
"920","Tanzania",2020-01-26,0,0,0
"921","Thailand",2020-01-26,8,2,0
"922","Timor-Leste",2020-01-26,0,0,0
"923","Togo",2020-01-26,0,0,0
"924","Trinidad and Tobago",2020-01-26,0,0,0
"925","Tunisia",2020-01-26,0,0,0
"926","Turkey",2020-01-26,0,0,0
"927","Uganda",2020-01-26,0,0,0
"928","Ukraine",2020-01-26,0,0,0
"929","United Arab Emirates",2020-01-26,0,0,0
"930","United Kingdom",2020-01-26,0,0,0
"931","Uruguay",2020-01-26,0,0,0
"932","US",2020-01-26,5,0,0
"933","Uzbekistan",2020-01-26,0,0,0
"934","Venezuela",2020-01-26,0,0,0
"935","Vietnam",2020-01-26,2,0,0
"936","West Bank and Gaza",2020-01-26,0,0,0
"937","Western Sahara",2020-01-26,0,0,0
"938","Yemen",2020-01-26,0,0,0
"939","Zambia",2020-01-26,0,0,0
"940","Zimbabwe",2020-01-26,0,0,0
"941","Afghanistan",2020-01-27,0,0,0
"942","Albania",2020-01-27,0,0,0
"943","Algeria",2020-01-27,0,0,0
"944","Andorra",2020-01-27,0,0,0
"945","Angola",2020-01-27,0,0,0
"946","Antigua and Barbuda",2020-01-27,0,0,0
"947","Argentina",2020-01-27,0,0,0
"948","Armenia",2020-01-27,0,0,0
"949","Australia",2020-01-27,5,0,0
"950","Austria",2020-01-27,0,0,0
"951","Azerbaijan",2020-01-27,0,0,0
"952","Bahamas",2020-01-27,0,0,0
"953","Bahrain",2020-01-27,0,0,0
"954","Bangladesh",2020-01-27,0,0,0
"955","Barbados",2020-01-27,0,0,0
"956","Belarus",2020-01-27,0,0,0
"957","Belgium",2020-01-27,0,0,0
"958","Belize",2020-01-27,0,0,0
"959","Benin",2020-01-27,0,0,0
"960","Bhutan",2020-01-27,0,0,0
"961","Bolivia",2020-01-27,0,0,0
"962","Bosnia and Herzegovina",2020-01-27,0,0,0
"963","Botswana",2020-01-27,0,0,0
"964","Brazil",2020-01-27,0,0,0
"965","Brunei",2020-01-27,0,0,0
"966","Bulgaria",2020-01-27,0,0,0
"967","Burkina Faso",2020-01-27,0,0,0
"968","Burma",2020-01-27,0,0,0
"969","Burundi",2020-01-27,0,0,0
"970","Cabo Verde",2020-01-27,0,0,0
"971","Cambodia",2020-01-27,1,0,0
"972","Cameroon",2020-01-27,0,0,0
"973","Canada",2020-01-27,1,0,0
"974","Central African Republic",2020-01-27,0,0,0
"975","Chad",2020-01-27,0,0,0
"976","Chile",2020-01-27,0,0,0
"977","China",2020-01-27,2877,58,82
"978","Colombia",2020-01-27,0,0,0
"979","Comoros",2020-01-27,0,0,0
"980","Congo (Brazzaville)",2020-01-27,0,0,0
"981","Congo (Kinshasa)",2020-01-27,0,0,0
"982","Costa Rica",2020-01-27,0,0,0
"983","Cote d'Ivoire",2020-01-27,0,0,0
"984","Croatia",2020-01-27,0,0,0
"985","Cuba",2020-01-27,0,0,0
"986","Cyprus",2020-01-27,0,0,0
"987","Czechia",2020-01-27,0,0,0
"988","Denmark",2020-01-27,0,0,0
"989","Diamond Princess",2020-01-27,0,0,0
"990","Djibouti",2020-01-27,0,0,0
"991","Dominica",2020-01-27,0,0,0
"992","Dominican Republic",2020-01-27,0,0,0
"993","Ecuador",2020-01-27,0,0,0
"994","Egypt",2020-01-27,0,0,0
"995","El Salvador",2020-01-27,0,0,0
"996","Equatorial Guinea",2020-01-27,0,0,0
"997","Eritrea",2020-01-27,0,0,0
"998","Estonia",2020-01-27,0,0,0
"999","Eswatini",2020-01-27,0,0,0
"1000","Ethiopia",2020-01-27,0,0,0
"1001","Fiji",2020-01-27,0,0,0
"1002","Finland",2020-01-27,0,0,0
"1003","France",2020-01-27,3,0,0
"1004","Gabon",2020-01-27,0,0,0
"1005","Gambia",2020-01-27,0,0,0
"1006","Georgia",2020-01-27,0,0,0
"1007","Germany",2020-01-27,1,0,0
"1008","Ghana",2020-01-27,0,0,0
"1009","Greece",2020-01-27,0,0,0
"1010","Grenada",2020-01-27,0,0,0
"1011","Guatemala",2020-01-27,0,0,0
"1012","Guinea",2020-01-27,0,0,0
"1013","Guinea-Bissau",2020-01-27,0,0,0
"1014","Guyana",2020-01-27,0,0,0
"1015","Haiti",2020-01-27,0,0,0
"1016","Holy See",2020-01-27,0,0,0
"1017","Honduras",2020-01-27,0,0,0
"1018","Hungary",2020-01-27,0,0,0
"1019","Iceland",2020-01-27,0,0,0
"1020","India",2020-01-27,0,0,0
"1021","Indonesia",2020-01-27,0,0,0
"1022","Iran",2020-01-27,0,0,0
"1023","Iraq",2020-01-27,0,0,0
"1024","Ireland",2020-01-27,0,0,0
"1025","Israel",2020-01-27,0,0,0
"1026","Italy",2020-01-27,0,0,0
"1027","Jamaica",2020-01-27,0,0,0
"1028","Japan",2020-01-27,4,1,0
"1029","Jordan",2020-01-27,0,0,0
"1030","Kazakhstan",2020-01-27,0,0,0
"1031","Kenya",2020-01-27,0,0,0
"1032","Korea, South",2020-01-27,4,0,0
"1033","Kosovo",2020-01-27,0,0,0
"1034","Kuwait",2020-01-27,0,0,0
"1035","Kyrgyzstan",2020-01-27,0,0,0
"1036","Laos",2020-01-27,0,0,0
"1037","Latvia",2020-01-27,0,0,0
"1038","Lebanon",2020-01-27,0,0,0
"1039","Lesotho",2020-01-27,0,0,0
"1040","Liberia",2020-01-27,0,0,0
"1041","Libya",2020-01-27,0,0,0
"1042","Liechtenstein",2020-01-27,0,0,0
"1043","Lithuania",2020-01-27,0,0,0
"1044","Luxembourg",2020-01-27,0,0,0
"1045","Madagascar",2020-01-27,0,0,0
"1046","Malawi",2020-01-27,0,0,0
"1047","Malaysia",2020-01-27,4,0,0
"1048","Maldives",2020-01-27,0,0,0
"1049","Mali",2020-01-27,0,0,0
"1050","Malta",2020-01-27,0,0,0
"1051","Mauritania",2020-01-27,0,0,0
"1052","Mauritius",2020-01-27,0,0,0
"1053","Mexico",2020-01-27,0,0,0
"1054","Moldova",2020-01-27,0,0,0
"1055","Monaco",2020-01-27,0,0,0
"1056","Mongolia",2020-01-27,0,0,0
"1057","Montenegro",2020-01-27,0,0,0
"1058","Morocco",2020-01-27,0,0,0
"1059","Mozambique",2020-01-27,0,0,0
"1060","MS Zaandam",2020-01-27,0,0,0
"1061","Namibia",2020-01-27,0,0,0
"1062","Nepal",2020-01-27,1,0,0
"1063","Netherlands",2020-01-27,0,0,0
"1064","New Zealand",2020-01-27,0,0,0
"1065","Nicaragua",2020-01-27,0,0,0
"1066","Niger",2020-01-27,0,0,0
"1067","Nigeria",2020-01-27,0,0,0
"1068","North Macedonia",2020-01-27,0,0,0
"1069","Norway",2020-01-27,0,0,0
"1070","Oman",2020-01-27,0,0,0
"1071","Pakistan",2020-01-27,0,0,0
"1072","Panama",2020-01-27,0,0,0
"1073","Papua New Guinea",2020-01-27,0,0,0
"1074","Paraguay",2020-01-27,0,0,0
"1075","Peru",2020-01-27,0,0,0
"1076","Philippines",2020-01-27,0,0,0
"1077","Poland",2020-01-27,0,0,0
"1078","Portugal",2020-01-27,0,0,0
"1079","Qatar",2020-01-27,0,0,0
"1080","Romania",2020-01-27,0,0,0
"1081","Russia",2020-01-27,0,0,0
"1082","Rwanda",2020-01-27,0,0,0
"1083","Saint Kitts and Nevis",2020-01-27,0,0,0
"1084","Saint Lucia",2020-01-27,0,0,0
"1085","Saint Vincent and the Grenadines",2020-01-27,0,0,0
"1086","San Marino",2020-01-27,0,0,0
"1087","Sao Tome and Principe",2020-01-27,0,0,0
"1088","Saudi Arabia",2020-01-27,0,0,0
"1089","Senegal",2020-01-27,0,0,0
"1090","Serbia",2020-01-27,0,0,0
"1091","Seychelles",2020-01-27,0,0,0
"1092","Sierra Leone",2020-01-27,0,0,0
"1093","Singapore",2020-01-27,5,0,0
"1094","Slovakia",2020-01-27,0,0,0
"1095","Slovenia",2020-01-27,0,0,0
"1096","Somalia",2020-01-27,0,0,0
"1097","South Africa",2020-01-27,0,0,0
"1098","South Sudan",2020-01-27,0,0,0
"1099","Spain",2020-01-27,0,0,0
"1100","Sri Lanka",2020-01-27,1,0,0
"1101","Sudan",2020-01-27,0,0,0
"1102","Suriname",2020-01-27,0,0,0
"1103","Sweden",2020-01-27,0,0,0
"1104","Switzerland",2020-01-27,0,0,0
"1105","Syria",2020-01-27,0,0,0
"1106","Taiwan*",2020-01-27,5,0,0
"1107","Tajikistan",2020-01-27,0,0,0
"1108","Tanzania",2020-01-27,0,0,0
"1109","Thailand",2020-01-27,8,2,0
"1110","Timor-Leste",2020-01-27,0,0,0
"1111","Togo",2020-01-27,0,0,0
"1112","Trinidad and Tobago",2020-01-27,0,0,0
"1113","Tunisia",2020-01-27,0,0,0
"1114","Turkey",2020-01-27,0,0,0
"1115","Uganda",2020-01-27,0,0,0
"1116","Ukraine",2020-01-27,0,0,0
"1117","United Arab Emirates",2020-01-27,0,0,0
"1118","United Kingdom",2020-01-27,0,0,0
"1119","Uruguay",2020-01-27,0,0,0
"1120","US",2020-01-27,5,0,0
"1121","Uzbekistan",2020-01-27,0,0,0
"1122","Venezuela",2020-01-27,0,0,0
"1123","Vietnam",2020-01-27,2,0,0
"1124","West Bank and Gaza",2020-01-27,0,0,0
"1125","Western Sahara",2020-01-27,0,0,0
"1126","Yemen",2020-01-27,0,0,0
"1127","Zambia",2020-01-27,0,0,0
"1128","Zimbabwe",2020-01-27,0,0,0
"1129","Afghanistan",2020-01-28,0,0,0
"1130","Albania",2020-01-28,0,0,0
"1131","Algeria",2020-01-28,0,0,0
"1132","Andorra",2020-01-28,0,0,0
"1133","Angola",2020-01-28,0,0,0
"1134","Antigua and Barbuda",2020-01-28,0,0,0
"1135","Argentina",2020-01-28,0,0,0
"1136","Armenia",2020-01-28,0,0,0
"1137","Australia",2020-01-28,5,0,0
"1138","Austria",2020-01-28,0,0,0
"1139","Azerbaijan",2020-01-28,0,0,0
"1140","Bahamas",2020-01-28,0,0,0
"1141","Bahrain",2020-01-28,0,0,0
"1142","Bangladesh",2020-01-28,0,0,0
"1143","Barbados",2020-01-28,0,0,0
"1144","Belarus",2020-01-28,0,0,0
"1145","Belgium",2020-01-28,0,0,0
"1146","Belize",2020-01-28,0,0,0
"1147","Benin",2020-01-28,0,0,0
"1148","Bhutan",2020-01-28,0,0,0
"1149","Bolivia",2020-01-28,0,0,0
"1150","Bosnia and Herzegovina",2020-01-28,0,0,0
"1151","Botswana",2020-01-28,0,0,0
"1152","Brazil",2020-01-28,0,0,0
"1153","Brunei",2020-01-28,0,0,0
"1154","Bulgaria",2020-01-28,0,0,0
"1155","Burkina Faso",2020-01-28,0,0,0
"1156","Burma",2020-01-28,0,0,0
"1157","Burundi",2020-01-28,0,0,0
"1158","Cabo Verde",2020-01-28,0,0,0
"1159","Cambodia",2020-01-28,1,0,0
"1160","Cameroon",2020-01-28,0,0,0
"1161","Canada",2020-01-28,2,0,0
"1162","Central African Republic",2020-01-28,0,0,0
"1163","Chad",2020-01-28,0,0,0
"1164","Chile",2020-01-28,0,0,0
"1165","China",2020-01-28,5509,101,131
"1166","Colombia",2020-01-28,0,0,0
"1167","Comoros",2020-01-28,0,0,0
"1168","Congo (Brazzaville)",2020-01-28,0,0,0
"1169","Congo (Kinshasa)",2020-01-28,0,0,0
"1170","Costa Rica",2020-01-28,0,0,0
"1171","Cote d'Ivoire",2020-01-28,0,0,0
"1172","Croatia",2020-01-28,0,0,0
"1173","Cuba",2020-01-28,0,0,0
"1174","Cyprus",2020-01-28,0,0,0
"1175","Czechia",2020-01-28,0,0,0
"1176","Denmark",2020-01-28,0,0,0
"1177","Diamond Princess",2020-01-28,0,0,0
"1178","Djibouti",2020-01-28,0,0,0
"1179","Dominica",2020-01-28,0,0,0
"1180","Dominican Republic",2020-01-28,0,0,0
"1181","Ecuador",2020-01-28,0,0,0
"1182","Egypt",2020-01-28,0,0,0
"1183","El Salvador",2020-01-28,0,0,0
"1184","Equatorial Guinea",2020-01-28,0,0,0
"1185","Eritrea",2020-01-28,0,0,0
"1186","Estonia",2020-01-28,0,0,0
"1187","Eswatini",2020-01-28,0,0,0
"1188","Ethiopia",2020-01-28,0,0,0
"1189","Fiji",2020-01-28,0,0,0
"1190","Finland",2020-01-28,0,0,0
"1191","France",2020-01-28,4,0,0
"1192","Gabon",2020-01-28,0,0,0
"1193","Gambia",2020-01-28,0,0,0
"1194","Georgia",2020-01-28,0,0,0
"1195","Germany",2020-01-28,4,0,0
"1196","Ghana",2020-01-28,0,0,0
"1197","Greece",2020-01-28,0,0,0
"1198","Grenada",2020-01-28,0,0,0
"1199","Guatemala",2020-01-28,0,0,0
"1200","Guinea",2020-01-28,0,0,0
"1201","Guinea-Bissau",2020-01-28,0,0,0
"1202","Guyana",2020-01-28,0,0,0
"1203","Haiti",2020-01-28,0,0,0
"1204","Holy See",2020-01-28,0,0,0
"1205","Honduras",2020-01-28,0,0,0
"1206","Hungary",2020-01-28,0,0,0
"1207","Iceland",2020-01-28,0,0,0
"1208","India",2020-01-28,0,0,0
"1209","Indonesia",2020-01-28,0,0,0
"1210","Iran",2020-01-28,0,0,0
"1211","Iraq",2020-01-28,0,0,0
"1212","Ireland",2020-01-28,0,0,0
"1213","Israel",2020-01-28,0,0,0
"1214","Italy",2020-01-28,0,0,0
"1215","Jamaica",2020-01-28,0,0,0
"1216","Japan",2020-01-28,7,1,0
"1217","Jordan",2020-01-28,0,0,0
"1218","Kazakhstan",2020-01-28,0,0,0
"1219","Kenya",2020-01-28,0,0,0
"1220","Korea, South",2020-01-28,4,0,0
"1221","Kosovo",2020-01-28,0,0,0
"1222","Kuwait",2020-01-28,0,0,0
"1223","Kyrgyzstan",2020-01-28,0,0,0
"1224","Laos",2020-01-28,0,0,0
"1225","Latvia",2020-01-28,0,0,0
"1226","Lebanon",2020-01-28,0,0,0
"1227","Lesotho",2020-01-28,0,0,0
"1228","Liberia",2020-01-28,0,0,0
"1229","Libya",2020-01-28,0,0,0
"1230","Liechtenstein",2020-01-28,0,0,0
"1231","Lithuania",2020-01-28,0,0,0
"1232","Luxembourg",2020-01-28,0,0,0
"1233","Madagascar",2020-01-28,0,0,0
"1234","Malawi",2020-01-28,0,0,0
"1235","Malaysia",2020-01-28,4,0,0
"1236","Maldives",2020-01-28,0,0,0
"1237","Mali",2020-01-28,0,0,0
"1238","Malta",2020-01-28,0,0,0
"1239","Mauritania",2020-01-28,0,0,0
"1240","Mauritius",2020-01-28,0,0,0
"1241","Mexico",2020-01-28,0,0,0
"1242","Moldova",2020-01-28,0,0,0
"1243","Monaco",2020-01-28,0,0,0
"1244","Mongolia",2020-01-28,0,0,0
"1245","Montenegro",2020-01-28,0,0,0
"1246","Morocco",2020-01-28,0,0,0
"1247","Mozambique",2020-01-28,0,0,0
"1248","MS Zaandam",2020-01-28,0,0,0
"1249","Namibia",2020-01-28,0,0,0
"1250","Nepal",2020-01-28,1,0,0
"1251","Netherlands",2020-01-28,0,0,0
"1252","New Zealand",2020-01-28,0,0,0
"1253","Nicaragua",2020-01-28,0,0,0
"1254","Niger",2020-01-28,0,0,0
"1255","Nigeria",2020-01-28,0,0,0
"1256","North Macedonia",2020-01-28,0,0,0
"1257","Norway",2020-01-28,0,0,0
"1258","Oman",2020-01-28,0,0,0
"1259","Pakistan",2020-01-28,0,0,0
"1260","Panama",2020-01-28,0,0,0
"1261","Papua New Guinea",2020-01-28,0,0,0
"1262","Paraguay",2020-01-28,0,0,0
"1263","Peru",2020-01-28,0,0,0
